X,Y,portid,portname,country,ISO3,continent,fullname,lat,lon,vessel_count_total,vessel_count_container,vessel_count_dry_bulk,vessel_count_general_cargo,vessel_count_RoRo,vessel_count_tanker,industry_top1,industry_top2,industry_top3,share_country_maritime_import,share_country_maritime_export,LOCODE,pageid,countrynoaccents,ObjectId
-1010094.61738076,6912698.39689519,port353,Shannon Foynes,Ireland,IRL,Europe,"Shannon Foynes, Ireland",52.61827216,-9.073834332,300,31,95,135,0,39,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,21.34,7.93,IE FOV,cccd84f1916c49ed93c863c8b3e4c816,Ireland,1266
11516316.8020011,509786.095500115,port577,Kirteh Oil Terminal,Malaysia,MYS,Asia & Pacific,"Kirteh Oil Terminal, Malaysia",4.574618296,103.452834,125,0,0,0,0,125,Machinery & Electrical Equipment,Prepared Foodstuffs & Beverages,Mineral Products,0,0.22,,773a6addc3f7418da24e5f145cd6e7ce,Malaysia,1267
-9790389.4116866,1786723.36945232,port1036,Puerto Cortes,Honduras,HND,North America,"Puerto Cortes, Honduras",15.84451204,-87.94856446,1373,910,157,97,12,197,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,87.37,77.33,HN PCR,3201fee622504ba99fcf81fc26af2e5e,Honduras,1268
-1006791.18121257,7033040.73995956,port374,Galway,Ireland,IRL,Europe,"Galway, Ireland",53.26969446,-9.04415906,98,8,0,51,0,39,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.37,1.24,IE GWY,3627374cc4424f7f8e00ccd416983483,Ireland,1269
12922157.0702514,668554.15613541,port596,Kota Kinabalu,Malaysia,MYS,Asia & Pacific,"Kota Kinabalu, Malaysia",5.994756636,116.081712,163,2,39,91,30,1,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.17,0.03,,e3c7db5548f144d4a652407105d8dc13,Malaysia,1270
-9732161.06366147,1505731.22627436,port1043,San Lorenzo (Henecan),Honduras,HND,North America,"San Lorenzo (Henecan), Honduras",13.40229522,-87.42549031,191,37,39,9,59,47,Mineral Products,Vegetable Products,Chemical & Allied Industries,11.95,7.85,,12024b41c08f4cd2b5b36387c6fbb4b4,Honduras,1271
-962689.93981064,6919653.67559341,port648,Limerick,Ireland,IRL,Europe,"Limerick, Ireland",52.65618894,-8.647990868,109,7,0,102,0,0,Mineral Products,Vegetable Products,Metals,0.2,2.07,IE LMK,954e49521e404613bd11d5e6abc42385,Ireland,1272
11509676.2381529,443600.939442211,port603,Kuantan,Malaysia,MYS,Asia & Pacific,"Kuantan, Malaysia",3.981726241,103.3931808,1646,325,340,184,1,796,Mineral Products,Chemical & Allied Industries,Wood & Wood Products,3.4,3.89,,d5f6b293fa2f425a9c37cc66c9611168,Malaysia,1273
19752665.0538867,-1991569.88448447,port636,Lautoka,Fiji,FJI,Asia & Pacific,"Lautoka, Fiji",-17.60674719,177.4412092,356,158,14,50,0,134,Prepared Foodstuffs & Beverages,Wood & Wood Products,Mineral Products,47.13,61.55,,21373d4c20734f73b884e22c2139d6a4,Fiji,1274
-697367.008749068,7189742.8567683,port1382,Warren Point,United Kingdom,GBR,Europe,"Warren Point, United Kingdom",54.10329186,-6.264554426,345,32,10,159,115,29,Mineral Products,Chemical & Allied Industries,Stone & Glass,0.12,0.16,,6497f307fcee4c23b82e9df69929d819,United Kingdom,1275
12292084.9452349,174376.80718557,port604,Kuching,Malaysia,MYS,Asia & Pacific,"Kuching, Malaysia",1.566258403,110.4216778,396,124,30,106,13,123,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.41,0.11,,7495c58ffb504c77862b2197f23cc6ff,Malaysia,1276
19908012.872706,-2000866.93940696,port643,Levuka,Fiji,FJI,Asia & Pacific,"Levuka, Fiji",-17.68633414,178.8367224,55,0,0,55,0,0,Prepared Foodstuffs & Beverages,Animal & Animal Products,Mineral Products,0,0,,da76100417fe46a6974a18d110af551e,Fiji,1277
-783705.284932378,6848605.91942035,port1384,Waterford,Ireland,IRL,Europe,"Waterford, Ireland",52.26732278,-7.040144357,376,119,23,234,0,0,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,4.07,2.14,IE WAT,417ad152f1fd4f5693f671bbb921da6b,Ireland,1278
13175785.0714975,559659.811960699,port628,Lahad Datu,Malaysia,MYS,Asia & Pacific,"Lahad Datu, Malaysia",5.021070498,118.3600911,171,0,38,36,0,97,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,0.17,0.33,MY DLU,e770a798e06a46a9b26c59546e43f405,Malaysia,1279
19966589.6340394,-1846924.6620438,port687,Malau,Fiji,FJI,Asia & Pacific,"Malau, Fiji",-16.36408559,179.3629264,48,0,3,1,0,44,Prepared Foodstuffs & Beverages,Wood & Wood Products,Animal & Animal Products,2.16,7.26,,e182197b7fe34a888b77809387292feb,Fiji,1280
269718.651661907,707851.410785695,port265,Cotonou,Benin,BEN,Africa,"Cotonou, Benin",6.345724287,2.422923872,895,502,138,51,73,131,Mineral Products,Vegetable Products,Metals,100,100,BJ COO,9b30f6ca8a644c098fb7db382c8a94c4,Benin,1281
11203569.3902999,471015.739127169,port672,Lumut,Malaysia,MYS,Asia & Pacific,"Lumut, Malaysia",4.227365727,100.6433762,669,0,415,131,1,122,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",10.55,5.46,MY LUM,89eb0238040448a7ac9189f836184ed3,Malaysia,1282
19862177.5065179,-2051239.7133057,port1240,Suva,Fiji,FJI,Asia & Pacific,"Suva, Fiji",-18.11693144,178.4249763,369,182,9,63,38,77,Wood & Wood Products,Vegetable Products,Mineral Products,50.7,21.45,,0adca453d49140ffabe6421d506c3b4b,Fiji,1283
14071192.4904956,4440950.61250785,port270,Daesan,Korea,KOR,Asia & Pacific,"Daesan, Korea",37.01322694,126.4036728,3590,200,156,112,1,3121,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",9.47,8.87,,119c530a0d6e409f8a3f2d8d86c785da,Korea,1284
13142407.480656,647350.338446207,port891,Sandakan,Malaysia,MYS,Asia & Pacific,"Sandakan, Malaysia",5.805288589,118.0602551,265,48,18,38,0,161,Mineral Products,Chemical & Allied Industries,Metals,0.26,0.25,,a40078a17d834e23916745f250eee9a4,Malaysia,1285
976492.487556616,-76469.4415940268,port952,Port Gentil,Gabon,GAB,Africa,"Port Gentil, Gabon",-0.686920225,8.771981264,224,16,5,81,1,121,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,17.1,5.37,GA POG,18ba5896224e4406b89fc65bb9b98b17,Gabon,1286
14217341.679228,4147137.37992447,port432,Gwangyang (Kwangyang),Korea,KOR,Asia & Pacific,"Gwangyang (Kwangyang), Korea",34.87669716,127.7165533,9586,2041,852,1754,391,4548,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,19.75,21.61,,259443bc082c4126ad2ef415bc6a7fca,Korea,1287
11369704.9694649,252051.384641789,port892,Pelabuhan Sungai Udang,Malaysia,MYS,Asia & Pacific,"Pelabuhan Sungai Udang, Malaysia",2.263627014,102.1357975,632,0,0,0,0,632,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",1.72,1.96,,20b0b9f5484848da9841e789a6f4d42e,Malaysia,1288
1057521.47168588,33092.0739029418,port973,Port Owendo,Gabon,GAB,Africa,"Port Owendo, Gabon",0.297269824,9.499877013,480,132,112,71,18,147,Mineral Products,Wood & Wood Products,Chemical & Allied Industries,82.9,26.31,,199c937909bc4ebb8e87c5252eb5e8f8,Gabon,1289
14095283.0969703,4501226.85309536,port494,Incheon,Korea,KOR,Asia & Pacific,"Incheon, Korea",37.44435778,126.6200824,6873,2274,735,1856,245,1763,Mineral Products,Vegetable Products,Metals,10.52,4.2,,e627d091a5614b30ab0a326e31aaccb8,Korea,1290
11331164.0912097,283949.191117243,port945,Port Dickson,Malaysia,MYS,Asia & Pacific,"Port Dickson, Malaysia",2.549916819,101.7895789,472,0,99,0,0,373,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",3.73,1.13,MY PDI,94c7492a45ef4927afd629df046b5277,Malaysia,1291
2339674.66896662,7665784.06987668,port646,Liepaja,Latvia,LVA,Europe,"Liepaja, Latvia",56.5355915,21.01765515,1119,138,113,749,2,117,Mineral Products,Wood & Wood Products,Vegetable Products,7.86,15.44,LV LPX,6cd6195735aa4b68b8972b29eb258a04,Latvia,1292
14092446.5427615,4297002.81665901,port608,Gunsan,Korea,KOR,Asia & Pacific,"Gunsan, Korea",35.97369768,126.5946012,748,44,227,276,95,106,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,1.29,0.24,,0b74d03591654cec8ace84fd85de5115,Korea,1293
11281151.2941504,331056.292902023,port960,Port Klang,Malaysia,MYS,Asia & Pacific,"Port Klang, Malaysia",2.972594826,101.3403063,11273,7139,479,985,226,2444,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,43.56,45.81,,366898e8a0cb44ec9e4ad124fc0c0c18,Malaysia,1294
2681310.38131098,7763811.88853962,port1100,Riga,Latvia,LVA,Europe,"Riga, Latvia",57.01806495,24.08662097,2683,722,233,1435,19,274,Mineral Products,Wood & Wood Products,Vegetable Products,50.78,52.76,LV RIX,648d2efe409d4836bb43cf61371ef48e,Latvia,1295
14320745.4302741,4191107.74554585,port715,Masan,Korea,KOR,Asia & Pacific,"Masan, Korea",35.20010332,128.645445,547,15,34,279,204,15,Mineral Products,Metals,Vehicles & Equipment,0.11,0.27,KR MAS,d914109da45a4cb680f9d22e9c1caf23,Korea,1296
11175361.6213262,599752.9021162,port1062,Penang,Malaysia,MYS,Asia & Pacific,"Penang, Malaysia",5.379749741,100.3899815,1789,823,185,162,0,619,Mineral Products,Machinery & Electrical Equipment,Vegetable Products,2.23,1.56,,2f2b88f386bb4311979b69c6ff4ce45e,Malaysia,1297
14405714.4621378,4305471.22200289,port915,Pohang,Korea,KOR,Asia & Pacific,"Pohang, Korea",36.03523852,129.4087348,2234,143,640,1236,128,87,Mineral Products,Chemical & Allied Industries,Metals,5.59,2.03,KR KPO,5c75432a1dd04163ad7952794f3a186d,Korea,1298
2401947.0503776,7843434.65762131,port1357,Ventspils,Latvia,LVA,Europe,"Ventspils, Latvia",57.40540164,21.57705747,687,50,60,260,2,315,Mineral Products,Chemical & Allied Industries,Vegetable Products,41.36,31.81,LV VNT,92785ab409ba4878b803f663504bdbbb,Latvia,1299
14353378.761264,4176057.39138535,port1065,Busan,Korea,KOR,Asia & Pacific,"Busan, Korea",35.08955067,128.9385952,19994,12101,686,3347,417,3443,Mineral Products,Metals,Vegetable Products,17.35,30.77,KR PUS,36944e57fca54f3a881eab5e7796caf6,Korea,1300
12927075.4770493,677515.464277309,port1164,Port of Sabah,Malaysia,MYS,Asia & Pacific,"Port of Sabah, Malaysia",6.074811315,116.1258948,730,358,44,45,20,263,Machinery & Electrical Equipment,Mineral Products,Prepared Foodstuffs & Beverages,1.01,0.04,,6133b86d160046208e22c2880b0d85a1,Malaysia,1301
1510110.98996231,-1384825.43189088,port656,Lobito,Angola,AGO,Africa,"Lobito, Angola",-12.34349429,13.56555783,215,41,23,29,0,122,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,9.13,0.7,AO LOB,d5ef16e6837c40cd8beb0c5ed07d101b,Angola,1302
14113600.2182427,4435640.46087032,port1067,Pyeongtaek,Korea,KOR,Asia & Pacific,"Pyeongtaek, Korea",36.97512759,126.7846279,5022,585,829,1850,781,977,Mineral Products,Metals,Chemical & Allied Industries,10.42,2.48,,a4feac5b8b534bfb89499b9028397b9e,Korea,1303
11526732.877699,150293.304768703,port1269,Tanjung Pelepas,Malaysia,MYS,Asia & Pacific,"Tanjung Pelepas, Malaysia",1.349982803,103.5464032,5473,3852,106,26,0,1489,Mineral Products,Metals,Chemical & Allied Industries,7.22,5.8,MY TPP,6dcf1ddacca2438cb7eb13cc1cf8a5fe,Malaysia,1304
1479224.93637902,-981372.142200866,port665,Luanda,Angola,AGO,Africa,"Luanda, Angola",-8.781235499,13.28810369,1232,361,89,140,36,606,Mineral Products,Metals,Vegetable Products,87.14,22.25,AO LAD,5b2ce989a16849f5a8c7ef71aa5a75cd,Angola,1305
14375627.4865761,4507360.56933337,port1309,Donghae,Korea,KOR,Asia & Pacific,"Donghae, Korea",37.4880914,129.1384589,933,1,342,471,1,118,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,1.2,2.72,KR TGA,e7ff792c6e23410aa6acdfd5e77cb041,Korea,1306
12393995.2005967,239473.446356348,port1286,Tg Mani,Malaysia,MYS,Asia & Pacific,"Tg Mani, Malaysia",2.150721317,111.3371532,66,9,1,13,0,43,Mineral Products,Wood & Wood Products,Prepared Foodstuffs & Beverages,0.1,0.02,,6c0431fcd42441a6a969644c35234da2,Malaysia,1307
1358585.16333294,-601249.697708091,port691,Malongo,Angola,AGO,Africa,"Malongo, Angola",-5.39313631,12.20437817,17,1,0,15,0,1,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,0.08,0,,2035f5973103487980763c4b71891f24,Angola,1308
14402302.4084255,4230188.97220621,port1338,Ulsan,Korea,KOR,Asia & Pacific,"Ulsan, Korea",35.48647294,129.3780838,11795,1143,625,936,448,8643,Mineral Products,Chemical & Allied Industries,"Plastics, Rubber, Leather",20.51,25.07,KR USN,5a2512e38bb441b29ea24011a5a996b6,Korea,1309
12828202.9413481,586300.891141912,port1360,Victoria,Malaysia,MYS,Asia & Pacific,"Victoria, Malaysia",5.25942875,115.2377077,386,17,25,81,1,262,Mineral Products,Machinery & Electrical Equipment,Chemical & Allied Industries,0.38,0.67,,7a34746128104a4dbf44c4f23ba825f1,Malaysia,1310
1350868.80569934,-1707480.32795739,port788,Namibe,Angola,AGO,Africa,"Namibe, Angola",-15.15855926,12.13506095,146,38,2,22,0,84,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,3.32,2.3,AO MSZ,2d108e8f6f6f484b9e78720df9e36896,Angola,1311
-1939864.79335928,1652746.87416409,port272,Dakar,Senegal,SEN,Africa,"Dakar, Senegal",14.6834604,-17.42610193,1505,596,309,262,84,254,Mineral Products,Vegetable Products,Chemical & Allied Industries,98.07,67.38,SN DKR,dbf31cf545054bf7bfc323f061646bf2,Senegal,1312
-1733932.48176412,1329776.45886529,port150,Bissau,Guinea-Bissau,GNB,Africa,"Bissau, Guinea-Bissau",11.85997214,-15.5761805,169,37,15,65,23,29,Vegetable Products,Prepared Foodstuffs & Beverages,Mineral Products,100,100,GW OXB,8a26f2eb183d435783787d4a329731ac,Guinea-Bissau,1313
1373374.98961651,-682890.377085523,port1217,Soyo Angola LNG Terminal,Angola,AGO,Africa,"Soyo Angola LNG Terminal, Angola",-6.122821698,12.33723744,240,4,0,52,0,184,Mineral Products,Chemical & Allied Industries,Stone & Glass,0.33,35.93,,c618df0fe7c54569b4b357de5fec4bc4,Angola,1314
4374432.55554935,-763638.250706234,port278,Dar Es Salaam,Tanzania,TZA,Africa,"Dar Es Salaam, Tanzania",-6.843548595,39.29619624,907,347,182,68,140,170,Mineral Products,Vegetable Products,Chemical & Allied Industries,84.1,27.65,,99521395f84a4938bccd1b960c12e113,Tanzania,1315
796715.92574704,492597.983929203,port155,Bonny,Nigeria,NGA,Africa,"Bonny, Nigeria",4.420690388,7.157020932,333,0,0,4,0,329,Mineral Products,Stone & Glass,Chemical & Allied Industries,0.01,42.77,NG BON,c26eb09353114dc18bd1ae95a960e94d,Nigeria,1316
142790.507595253,685353.840637028,port657,Lome,Togo,TGO,Africa,"Lome, Togo",6.144824676,1.282708954,1409,929,131,110,68,171,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,100,100,TG LFW,61e1a69ce7e44a1cbbbea3c0a87fc986,Togo,1317
4362893.00904129,-686655.00087649,port1421,Zanzibar,Tanzania,TZA,Africa,"Zanzibar, Tanzania",-6.156445914,39.19253473,267,37,14,124,0,92,Vegetable Products,Mineral Products,Prepared Foodstuffs & Beverages,8.03,4.44,TZ ZNZ,9711496f21c34c0882bea4d259426f3f,Tanzania,1318
926750.253076217,558186.137660193,port205,Calabar,Nigeria,NGA,Africa,"Calabar, Nigeria",5.007882924,8.325139169,144,0,38,12,2,92,Mineral Products,Vegetable Products,Chemical & Allied Industries,0.73,1.72,NG CBQ,b43d54a4400e4c4d8382ceb03b984703,Nigeria,1319
1686852.36106746,-3078720.60629559,port668,Luderitz Bay,Namibia,NAM,Africa,"Luderitz Bay, Namibia",-26.64124097,15.15325258,72,9,29,11,0,23,Mineral Products,Vegetable Products,Chemical & Allied Industries,1.15,24.91,,3b2444e730834c59a7149872ed745842,Namibia,1320
-5819252.00028599,541339.519692431,port284,Degrad Des Cannes,French Guiana,GUF,South America,"Degrad Des Cannes, French Guiana",4.857107667,-52.27523014,214,60,2,53,20,79,Mineral Products,Vegetable Products,Chemical & Allied Industries,99.42,94.95,,9bce9ed1b0e84c94a52131f2e14fed02,French Guiana,1321
607848.463065167,669084.239264046,port587,Koko,Nigeria,NGA,Africa,"Koko, Nigeria",5.999492393,5.460395648,141,0,6,28,0,107,Mineral Products,Chemical & Allied Industries,Metals,0.59,0.1,NG KOK,0b170cf4ecce484ca4210ad7c013624e,Nigeria,1322
1612964.45314318,-2626406.21226305,port1381,Walvis Bay,Namibia,NAM,Africa,"Walvis Bay, Namibia",-22.95358268,14.48950621,536,174,86,111,33,132,Mineral Products,Metals,Vegetable Products,98.85,75.09,,31a8a53b69b341c79eb72fdd6fc028c4,Namibia,1323
-6015200.49087916,612566.874927141,port1123,Saint-Laurent-du-Maroni,French Guiana,GUF,South America,"Saint-Laurent-du-Maroni, French Guiana",5.494341708,-54.03546538,9,0,0,9,0,0,Wood & Wood Products,Mineral Products,Vegetable Products,0.58,5.05,GF SLM,9dfc1ef97c0c4090b824a508e43c7246,French Guiana,1324
371154.134850097,719233.746605741,port626,Lagos-Apapa-Tin Can Island,Nigeria,NGA,Africa,"Lagos-Apapa-Tin Can Island, Nigeria",6.447337,3.334134321,2054,660,335,163,79,817,Mineral Products,Chemical & Allied Industries,Vegetable Products,74.43,6.87,NG LOS,f649bb4b1dc14451bc0748f2d5a4d2dd,Nigeria,1325
18611515.2058078,-1748591.68610443,port669,Luganville (Santo),Vanuatu,VUT,Asia & Pacific,"Luganville (Santo), Vanuatu",-15.51471654,167.1900857,65,28,0,32,0,5,Animal & Animal Products,Mineral Products,Prepared Foodstuffs & Beverages,27.41,29.8,VU LUG,38205770ebd3464382b363cba7bede04,Vanuatu,1326
3708440.76449751,4126319.09944928,port291,Vassiliko,Cyprus,CYP,Europe,"Vassiliko, Cyprus",34.72313086,33.31349019,545,6,15,178,0,346,Mineral Products,Chemical & Allied Industries,Stone & Glass,51.51,71.37,CY DHK,b53a0f6a076440e4b5cba4f35abb10cd,Cyprus,1327
796876.057164754,522451.890941399,port851,Onne,Nigeria,NGA,Africa,"Onne, Nigeria",4.688025553,7.158459417,335,189,61,53,6,26,Mineral Products,Vegetable Products,Chemical & Allied Industries,7.01,5.72,NG ONN,c4ee69c6f6cc44568f9bf1b81d44ebb9,Nigeria,1328
18735285.3475003,-2008989.71306231,port980,Port Vila,Vanuatu,VUT,Asia & Pacific,"Port Vila, Vanuatu",-17.75583988,168.3019318,122,61,0,39,0,22,Animal & Animal Products,Mineral Products,Prepared Foodstuffs & Beverages,72.59,70.2,VU VLI,2f1ef7b83b9c44a98d188bf3b29545da,Vanuatu,1329
779911.64425828,531160.12935302,port954,Port Harcourt,Nigeria,NGA,Africa,"Port Harcourt, Nigeria",4.765986905,7.006065503,258,10,107,36,2,103,Mineral Products,Vegetable Products,Wood & Wood Products,9.07,0.89,NG PHC,fdd2004fd3274886b073310e341171c7,Nigeria,1330
3744961.07822251,4154311.32733517,port633,Larnaca,Cyprus,CYP,Europe,"Larnaca, Cyprus",34.92954956,33.64155775,364,20,42,228,12,62,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,13.85,14.65,CY LCA,cfdab4a922ff48ae9f0e5bb816fe9917,Cyprus,1331
628660.797699242,660347.217499661,port1165,Sapele,Nigeria,NGA,Africa,"Sapele, Nigeria",5.921430709,5.647356031,127,0,8,0,0,119,Mineral Products,Prepared Foodstuffs & Beverages,Vegetable Products,0.67,0.02,NG SPL,11f4949b41834451a728e526d81808b7,Nigeria,1332
12641201.6145649,2530191.18400138,port674,Macau,Macao SAR,MAC,Asia & Pacific,"Macau, Macao SAR",22.15538395,113.5578462,314,66,29,62,0,157,Prepared Foodstuffs & Beverages,Mineral Products,Metals,100,100,MO MFM,205e3ff9369a41fe9bb926cc4aebf052,Macao SAR,1333
3675236.65951645,4116509.08597387,port647,Limassol,Cyprus,CYP,Europe,"Limassol, Cyprus",34.65066808,33.01521264,1094,649,12,101,217,115,Mineral Products,Metals,Vegetable Products,24.81,12.84,CY LMS,511a2a2cf77f410ab4dc26004202b31a,Cyprus,1334
636889.056564107,615059.662875411,port1383,Warri,Nigeria,NGA,Africa,"Warri, Nigeria",5.516631504,5.721271738,249,1,25,17,0,206,Mineral Products,Chemical & Allied Industries,Vegetable Products,0.98,0.16,NG WAR,ee94c788e5694a29b28bcb3a9070c780,Nigeria,1335
8181090.1516646,466694.122448565,port689,Male,Maldives,MDV,Asia & Pacific,"Male, Maldives",4.188648639,73.49198324,610,56,84,258,1,211,Mineral Products,Wood & Wood Products,Vegetable Products,100,100,MV MLE,9ab1e1106f414d2f8398499fd6c6c17d,Maldives,1336
13977446.3620608,-955187.463937593,port292,Dili,Timor-Leste,TLS,Asia & Pacific,"Dili, Timor-Leste",-8.548699467,125.561537,92,19,1,61,0,11,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,75.9,1.22,TL DIL,dec83d4b2e404f10b1bb9feb5936f2f5,Timor-Leste,1337
-6924646.41531398,1897949.19280079,port164,Brades,Montserrat,MSR,North America,"Brades, Montserrat",16.80337933,-62.20515712,67,0,0,43,3,21,Mineral Products,Chemical & Allied Industries,Prepared Foodstuffs & Beverages,100,30.33,,f6f6f2cc383b4a5d9fa1d5c8a2d4c2c4,Montserrat,1338
1618358.49250292,4276106.15951553,port711,Marsaxlokk,Malta,MLT,Europe,"Marsaxlokk, Malta",35.821634,14.53796169,2548,1455,9,145,6,933,Mineral Products,Vegetable Products,Metals,91.31,93.73,MT MAR,6fd9392d003e4f1ea3e8441877cc1530,Malta,1339
13991636.6360385,-953855.814614538,port461,Hera port,Timor-Leste,TLS,Asia & Pacific,"Hera port, Timor-Leste",-8.536869778,125.6890104,12,0,0,0,0,12,Mineral Products,Vegetable Products,Prepared Foodstuffs & Beverages,24.1,0,,b948d07e693f4fcbaf9115fdfc37bf44,Timor-Leste,1340
-6926503.37692811,1886434.9765807,port913,Montserrat,Montserrat,MSR,North America,"Montserrat, Montserrat",16.70433595,-62.22183849,10,0,0,10,0,0,Mineral Products,Machinery & Electrical Equipment,Miscellaneous,0,69.67,MS PLY,2cb5aab3463a40feb96f15ccdf3f5ef7,Montserrat,1341
1614021.45063257,4283780.38614988,port1349,Valletta,Malta,MLT,Europe,"Valletta, Malta",35.87751281,14.49900138,1278,124,56,315,245,538,Mineral Products,Vegetable Products,Chemical & Allied Industries,8.69,6.27,,85eee1e7527b422d9bdbb73048c3624e,Malta,1342
