mmsi,imo,ship_name,country,operator,build_year,ship_type,deadweight,builder,builder_country,age_risk,n_points,total_days,sanction_sources,risk_level,hit_ofac,hit_un,hit_eu,hit_uk,flag_score,paris_list,tokyo_list,gap_24h_ratio,gap_24h_ci95_lower,gap_24h_ci95_upper,gap_24h_ci90_lower,gap_24h_ci90_upper,gap_24h_ci80_lower,gap_24h_ci80_upper,gap_12h_count,gap_24h_count,gap_72h_count,gap_max_hours,gap_mean_hours,low_speed_ratio,non_anch_low_ratio,non_anch_low_ci95_lower,non_anch_low_ci95_upper,non_anch_low_ci90_lower,non_anch_low_ci90_upper,non_anch_low_ci80_lower,non_anch_low_ci80_upper,non_anch_low_events,non_anch_low_max_dur_h,loitering_h_ratio,msr,spc,sdr,port_dwell,port_interval,turn_nonport,san_port_dwell,san_of_port,cog_high_vol_ratio,cog_high_vol_ci95_lower,cog_high_vol_ci95_upper,cog_high_vol_ci90_lower,cog_high_vol_ci90_upper,cog_high_vol_ci80_lower,cog_high_vol_ci80_upper,cog_very_high_vol_ratio,cog_mean_vol,cog_max_vol,anomaly_index,anomaly_ci95_lower,anomaly_ci95_upper,anomaly_ci90_lower,anomaly_ci90_upper,anomaly_ci80_lower,anomaly_ci80_upper,data_sufficiency,confidence_grade,name_changes,flag_changes,owner_changes,total_identity_changes,recorded_calls,unrecorded_call_ratio,hotspot_dwell_ratio,logistic_score,logistic_score_std,logistic_score_ci95_lower,logistic_score_ci95_upper,prediction_credibility,quadrant,company_count,company_source
667001287,9283291.0,Tiburon,Sierra Leone,Nafanua,2005.0,LR2 TNKR,0000-00-00,Dalian New Yard,China,2,32786,180.6,2,中风险,False,False,True,True,2,Grey,Low Performance,0.000394,0.000187,0.000601,0.000205,0.000548,0.000229,0.000493,44,11,2,78.8,0.1,0.096596,0.079229,0.076306,0.082153,0.076762,0.081668,0.077289,0.081113,148,78.9,0.079183,0.170142,0.4041,0.292205,0.088897,0.1052,1.597825,0.004847,0.053896,0.052551,0.050136,0.054966,0.050509,0.054562,0.050941,0.0541,0.024032,4.63,161.04,4.63,4.48,4.77,4.51,4.74,4.53,4.72,0.869,A,0,0,0,0,0,0.0,0.0,90.78,7.58,75.92,100.0,高可信,A_确认影子,30.0,simulated_noisy
235076276,9453975.0,Eagle Hatteras,Isle of Man,AET,2010.0,AFRAMAX TNKR,0000-00-00,HSG Sungdong Shipbuilding,South Korea,1,50953,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000411,0.000239,0.000582,0.000256,0.000543,0.000278,0.0005,41,19,1,789.4,0.1,0.236277,0.059696,0.057639,0.061753,0.05796,0.061412,0.058332,0.061022,452,7.7,0.059664,0.160114,0.4756,0.258718,0.651334,1.3973,0.819716,3.8e-05,0.0,0.094596,0.092055,0.097137,0.092454,0.096719,0.092916,0.09624,0.037111,8.05,147.87,4.59,4.47,4.7,4.49,4.69,4.51,4.66,1.0,A,0,0,0,0,0,0.0,0.0,8.87,8.49,0.0,25.51,高可信,D_正常,2.0,simulated_noisy
273276660,9301407.0,Viktor Titov,Russia,Sovcomflot,2005.0,AFRAMAX SHUTTLE TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,2,42115,136.6,3,高风险,True,False,True,True,1,Grey,Medium Performance,0.000212,8.1e-05,0.000343,9e-05,0.000307,0.000103,0.000269,17,7,2,419.2,0.1,0.077265,0.072317,0.069844,0.074791,0.07023,0.074382,0.070677,0.073913,127,73.6,0.07228,0.012795,0.3081,0.152075,0.082432,0.0157,1.874149,4.6e-05,0.0,0.066056,0.063684,0.068427,0.064053,0.068035,0.064482,0.067584,0.035924,5.72,176.93,4.58,4.46,4.71,4.47,4.68,4.5,4.66,0.852,A,0,0,0,0,0,0.0,0.0,85.55,9.17,67.58,100.0,高可信,A_确认影子,24.0,simulated_noisy
413975000,9417177.0,Yang Li Hu,China,COSCO Shipping Energy Transportation,2010.0,LR2 TNKR,0000-00-00,Dalian Shipbuilding Industry Corp,China,1,34297,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.00026,9.9e-05,0.000421,0.000111,0.000376,0.000126,0.00033,39,7,1,72.8,0.1,0.144794,0.071016,0.068299,0.073734,0.068721,0.073283,0.069211,0.072766,43,91.9,0.07097,0.10466,0.4829,0.206444,0.32241,0.1252,1.446874,5.6e-05,0.0,0.067555,0.064899,0.070211,0.065312,0.06977,0.06579,0.069264,0.033354,6.19,180.0,4.55,4.41,4.69,4.44,4.67,4.46,4.64,0.886,A,0,0,0,0,0,0.0,0.0,17.65,10.56,0.0,38.35,高可信,D_正常,2.0,simulated_noisy
463076101,9360465.0,Sargodha,Pakistan,Pakistan National Shipping Corp,2008.0,AFRAMAX TNKR,0000-00-00,Koyo Dock,Japan,1,64797,180.3,0,未命中,False,False,False,False,0,Not Listed,Not Listed,0.000184,8.4e-05,0.000284,9.2e-05,0.000258,0.000103,0.000231,42,10,4,179.4,0.1,0.130685,0.065739,0.063831,0.067647,0.06413,0.067332,0.064476,0.066972,163,120.5,0.065714,0.078501,0.3466,0.272509,0.15529,0.7675,1.045404,3e-05,0.0,0.079015,0.076938,0.081092,0.077264,0.080751,0.077642,0.080359,0.04355,6.66,169.53,4.54,4.44,4.64,4.46,4.63,4.48,4.61,1.0,A,0,0,0,0,0,0.0,0.0,25.63,1.4,22.89,28.37,高可信,D_正常,23.0,simulated_noisy
461000258,9354313.0,Jasmine,Oman,Sovcomflot,2008.0,LR2 TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,1,78357,180.7,3,高风险,True,False,True,True,0,Not Listed,Not Listed,0.000101,3.5e-05,0.000167,4e-05,0.000148,4.6e-05,0.000128,22,6,3,464.1,0.1,0.151282,0.081877,0.079957,0.083796,0.080259,0.083482,0.080609,0.08312,214,106.5,0.081857,0.106583,0.4342,0.196952,0.17783,0.0965,2.875058,0.007337,0.041125,0.04191,0.040507,0.043313,0.040726,0.043081,0.040979,0.042815,0.017687,4.18,153.76,4.52,4.44,4.61,4.45,4.6,4.47,4.58,1.0,A,0,0,0,0,0,0.0,0.0,21.84,14.62,0.0,50.5,高可信,C_名单被动,3.0,simulated_noisy
461000321,,,,,,,,,,0,21773,92.3,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000134,8e-06,0.00026,1e-05,0.000206,1.4e-05,0.000154,5,1,0,57.1,0.1,0.246682,0.077097,0.073555,0.080639,0.074102,0.080047,0.074737,0.079371,116,95.0,0.077026,0.051014,0.4902,0.051884,0.196352,0.2436,3.074091,0.001098,0.005147,0.052217,0.049263,0.055171,0.049715,0.054673,0.05024,0.054104,0.017679,5.17,161.55,4.52,4.35,4.68,4.37,4.66,4.4,4.62,0.501,B,0,0,0,0,0,0.0,0.0,15.79,9.36,0.0,34.14,高可信,D_正常,10.0,simulated_noisy
636017134,9437684.0,Chrysalis,Liberia,Stealth Maritime,2010.0,AFRAMAX TNKR,0000-00-00,Samsung,South Korea,1,61930,172.5,0,未命中,False,False,False,False,0,White,High Performance,7.9e-05,1.6e-05,0.000142,1.9e-05,0.000121,2.3e-05,0.0001,17,3,2,90.7,0.1,0.243791,0.085542,0.083339,0.087744,0.083685,0.087383,0.084086,0.086968,71,62.3,0.085517,0.111376,0.4897,0.19972,0.318484,0.2602,2.351235,0.001,0.003042,0.033181,0.031771,0.034592,0.031989,0.034357,0.032242,0.034087,0.01282,3.28,161.4,4.51,4.42,4.61,4.43,4.59,4.45,4.58,0.978,A,0,0,0,0,0,0.0,0.0,16.47,3.69,9.24,23.7,高可信,D_正常,19.0,simulated_noisy
352004150,9279757.0,Jinchen,Panama,Undisclosed,2004.0,LR2 TNKR,0000-00-00,Tadotsu Tsuneishi,Japan,2,108282,180.3,0,未命中,False,False,False,False,0,White,High Performance,7.3e-05,2.5e-05,0.000121,2.9e-05,0.000107,3.3e-05,9.3e-05,40,6,0,53.6,0.0,0.105678,0.084553,0.082896,0.08621,0.083158,0.08594,0.083461,0.085629,364,20.5,0.084539,0.498938,0.5837,0.333187,0.044077,0.2871,0.667471,0.002456,0.055334,0.034363,0.033278,0.035448,0.033448,0.035269,0.033644,0.035063,0.01194,3.47,166.75,4.49,4.42,4.57,4.43,4.55,4.45,4.54,1.0,A,0,0,0,0,0,0.0,0.0,27.88,11.1,6.12,49.64,高可信,D_正常,24.0,simulated_noisy
240547000,9305611.0,Promitheas,Greece,Tsakos Energy Navigation,2006.0,LR2 TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,2,58223,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000239,0.000118,0.00036,0.000129,0.00033,0.000143,0.000298,16,12,1,113.8,0.1,0.118269,0.088154,0.085851,0.090457,0.086213,0.090078,0.086632,0.089644,70,64.0,0.088128,0.155975,0.4115,0.016997,0.085303,0.0297,5.303201,3.3e-05,0.0,0.022361,0.02116,0.023562,0.021344,0.023359,0.021558,0.023128,0.009428,3.01,161.34,4.42,4.32,4.52,4.34,4.5,4.36,4.48,1.0,A,0,0,0,0,0,0.0,0.0,25.57,14.79,0.0,54.56,高可信,D_正常,2.0,simulated_noisy
413858000,9417165.0,Ren Ma Zuo,China,Shanghai Yucheng Shipping,2010.0,LR2 TNKR,0000-00-00,Dalian Shipbuilding Industry Corp,China,1,70072,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000127,4.8e-05,0.000206,5.4e-05,0.000184,6.2e-05,0.000161,21,7,2,112.6,0.1,0.121661,0.067269,0.065414,0.069123,0.065705,0.068818,0.066042,0.068468,348,78.8,0.067246,0.090258,0.3679,0.143353,0.161196,0.0979,3.400783,0.000227,0.00124,0.063248,0.061446,0.06505,0.061729,0.064754,0.062056,0.064413,0.028284,5.55,160.94,4.29,4.2,4.39,4.22,4.37,4.23,4.36,1.0,A,0,0,0,0,0,0.0,0.0,22.73,12.85,0.0,47.92,高可信,D_正常,7.0,simulated_noisy
667002291,9418482.0,Cetus,Sierra Leone,Centauri Services,2009.0,AFRAMAX TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,1,59310,180.6,2,中风险,False,False,True,True,2,Grey,Low Performance,8.3e-05,1.7e-05,0.000149,2e-05,0.000127,2.5e-05,0.000104,35,3,0,70.0,0.1,0.091839,0.081447,0.079246,0.083648,0.079591,0.083286,0.079992,0.082871,215,100.6,0.081421,0.049599,0.3735,0.165453,0.046025,0.0835,1.479717,0.002831,0.06085,0.031241,0.029842,0.032641,0.030058,0.032407,0.030309,0.032139,0.014162,3.11,150.04,4.29,4.2,4.39,4.21,4.37,4.23,4.35,1.0,A,0,0,0,0,0,0.0,0.0,82.11,15.22,52.28,100.0,高可信,A_确认影子,15.0,simulated_noisy
248895000,9356438.0,Alyarmouk,Malta,GNMTC,2008.0,AFRAMAX TNKR,0000-00-00,Samsung,South Korea,1,57451,180.6,0,未命中,False,False,False,False,0,White,High Performance,0.000138,4.8e-05,0.000228,5.4e-05,0.000202,6.2e-05,0.000175,21,6,0,61.9,0.1,0.213956,0.066782,0.06474,0.068823,0.06506,0.068486,0.06543,0.0681,126,41.4,0.066754,0.151735,0.4472,0.112014,0.219127,0.3275,1.721194,0.002331,0.010486,0.063357,0.061365,0.065349,0.061677,0.06502,0.062038,0.064643,0.027605,5.64,168.82,4.28,4.17,4.38,4.19,4.36,4.21,4.34,1.0,A,0,0,0,0,0,0.0,0.0,12.33,7.97,0.0,27.95,高可信,D_正常,2.0,simulated_noisy
613667000,9288693.0,Mirador,Cameroon,Zenvyrix Tideworks,2004.0,AFRAMAX TNKR,0000-00-00,Hyundai Samho Heavy Ind,South Korea,2,35460,167.0,2,中风险,False,False,True,True,3,Black,Low Performance,0.00028,0.000114,0.000445,0.000127,0.0004,0.000144,0.000354,51,8,1,72.8,0.1,0.083897,0.078077,0.075285,0.080869,0.075721,0.080407,0.076225,0.079877,62,83.8,0.078034,0.098746,0.3512,0.282925,0.045875,0.0523,1.560729,0.001041,0.021538,0.037167,0.035198,0.039135,0.0355,0.038804,0.035851,0.038425,0.017962,3.62,149.06,4.26,4.14,4.39,4.16,4.37,4.18,4.34,0.862,A,0,0,0,0,0,0.0,0.0,91.16,8.77,73.97,100.0,高可信,A_确认影子,46.0,simulated_noisy
352002786,9302970.0,Sagar 1,Panama,Mingyang Navigation,2005.0,AFRAMAX TNKR,0000-00-00,Universal,Japan,2,76398,180.6,0,未命中,False,False,False,False,0,White,High Performance,0.000104,3.6e-05,0.000171,4.1e-05,0.000152,4.7e-05,0.000132,27,6,0,57.1,0.1,0.080172,0.073492,0.071642,0.075342,0.071933,0.075038,0.07227,0.07469,572,51.9,0.073471,0.121868,0.3575,0.082508,0.036608,0.1206,1.309116,0.001007,0.026834,0.046021,0.044536,0.047507,0.044768,0.047261,0.045036,0.04698,0.012355,3.93,161.06,4.23,4.14,4.32,4.16,4.3,4.17,4.29,1.0,A,0,0,0,0,0,0.0,0.0,56.83,9.92,37.39,76.27,高可信,B_潜在影子,23.0,simulated_noisy
563216400,9428994.0,Torm Gabriella,Singapore,Torm,2010.0,LR2 TNKR,0000-00-00,Hyundai Samho Heavy Ind,South Korea,1,82201,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000109,4.1e-05,0.000176,4.6e-05,0.000157,5.3e-05,0.000138,9,7,2,121.8,0.1,0.101848,0.085554,0.083642,0.087466,0.083943,0.087153,0.084292,0.086793,422,58.8,0.085535,0.174916,0.3628,0.086326,0.038488,0.02,6.880426,2.3e-05,0.0,0.017043,0.016158,0.017927,0.016294,0.017778,0.016451,0.017608,0.006447,3.4,137.61,4.19,4.12,4.27,4.13,4.26,4.14,4.24,1.0,A,0,0,0,0,0,0.0,0.0,19.42,16.55,0.0,51.86,高可信,D_正常,2.0,simulated_noisy
667001252,9419151.0,Wu Tai,Sierra Leone,Namas Maritime Inc,2010.0,LR2 TNKR,0000-00-00,New Times Shipbuilding,China,1,49818,180.4,2,中风险,False,False,True,True,2,Grey,Low Performance,0.000179,6.8e-05,0.00029,7.6e-05,0.000259,8.7e-05,0.000227,41,7,2,153.7,0.1,0.209402,0.071453,0.069191,0.073715,0.069545,0.073341,0.069955,0.072913,34,117.2,0.071421,0.060634,0.5013,0.172115,0.215205,0.0974,0.966927,0.006983,0.032276,0.048616,0.046727,0.050504,0.047021,0.05019,0.047361,0.049831,0.019429,4.52,148.84,4.19,4.08,4.3,4.1,4.28,4.12,4.26,1.0,A,0,0,0,0,0,0.0,0.0,86.71,10.02,67.07,100.0,高可信,A_确认影子,34.0,simulated_noisy
352004759,9442017.0,Swan Lake,Panama,Ocean Express Shipping,2009.0,AFRAMAX TNKR,0000-00-00,Sumitomo,Japan,1,48105,180.5,0,未命中,False,False,False,False,0,White,High Performance,0.000165,5.7e-05,0.000272,6.4e-05,0.000241,7.4e-05,0.000209,9,6,0,63.7,0.1,0.293857,0.050571,0.048613,0.052529,0.048918,0.052204,0.04927,0.051831,41,83.2,0.050536,0.137312,0.479,0.050161,0.442474,0.2609,2.779096,0.002326,0.005168,0.095332,0.092708,0.097956,0.09312,0.097525,0.093597,0.09703,0.036544,8.35,173.86,4.19,4.07,4.3,4.09,4.28,4.11,4.26,1.0,A,0,0,0,0,0,0.0,0.0,28.99,8.94,11.47,46.51,高可信,D_正常,41.0,simulated_noisy
667002468,9285859.0,Azorin,Sierra Leone,Krasandor Seawing,2006.0,LR2 TNKR,0000-00-00,Samsung,South Korea,2,5149,27.3,2,中风险,False,False,True,True,2,Grey,Low Performance,0.000761,0.000107,0.001416,0.000129,0.001173,0.000161,0.000934,8,2,0,57.1,0.1,0.108565,0.076059,0.068828,0.08329,0.069898,0.082034,0.07115,0.080607,11,24.6,0.075758,0.182408,0.5385,0.298938,0.159508,0.1741,1.011576,0.000373,0.0,0.035721,0.030663,0.040778,0.031376,0.039861,0.032218,0.038827,0.017853,3.69,167.48,4.15,3.82,4.49,3.86,4.42,3.92,4.35,0.134,C,0,0,0,0,0,0.0,0.0,87.42,10.93,66.0,100.0,中可信,A_确认影子,36.0,simulated_noisy
667002025,9232888.0,Ailana,Sierra Leone,Delphyx Beacon,2003.0,LR2 TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,2,67894,180.6,2,中风险,False,False,True,True,2,Grey,Low Performance,0.000131,5e-05,0.000213,5.6e-05,0.00019,6.4e-05,0.000167,25,7,0,57.3,0.1,0.101025,0.067041,0.06516,0.068922,0.065455,0.068612,0.065796,0.068257,109,30.0,0.067017,0.181315,0.3709,0.172895,0.097498,0.1478,0.714772,0.004211,0.042913,0.05588,0.054153,0.057608,0.054423,0.057323,0.054736,0.056996,0.032682,5.42,168.59,4.14,4.04,4.23,4.06,4.21,4.08,4.2,1.0,A,0,0,0,0,0,0.0,0.0,77.18,10.7,56.21,98.15,高可信,A_确认影子,2.0,simulated_noisy
667001672,,,,,,,,,,0,18027,141.4,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000328,8.6e-05,0.00057,0.0001,0.000494,0.000118,0.000417,33,4,2,635.7,0.2,0.113885,0.06799,0.064317,0.071663,0.06488,0.071046,0.065535,0.07034,118,23.9,0.067902,0.056565,0.4085,0.35621,0.089065,0.1855,1.813875,0.000883,0.008728,0.052972,0.049704,0.05624,0.050201,0.055687,0.05078,0.055055,0.02335,5.07,150.62,4.13,3.94,4.31,3.97,4.28,4.0,4.24,0.595,B,0,0,0,0,0,0.0,0.0,21.43,10.88,0.11,42.75,高可信,D_正常,5.0,simulated_noisy
314115000,9276597.0,Jing Hai,Barbados,Navistar Maritime,2004.0,AFRAMAX TNKR,0000-00-00,Samsung,South Korea,2,65985,180.6,0,未命中,False,False,False,False,1,White,Medium Performance,0.000241,0.000126,0.000356,0.000137,0.000328,0.000151,0.000298,31,14,0,57.1,0.1,0.123119,0.074451,0.072448,0.076454,0.072763,0.076124,0.073127,0.075747,77,126.2,0.074427,0.050553,0.4142,0.169195,0.10291,0.2221,1.176107,0.000211,0.001768,0.037098,0.035656,0.03854,0.03588,0.0383,0.03614,0.038026,0.018715,3.63,153.57,4.1,4.01,4.19,4.02,4.17,4.04,4.16,1.0,A,0,0,0,0,0,0.0,0.0,85.63,10.98,64.11,100.0,高可信,B_潜在影子,35.0,simulated_noisy
352005357,9277541.0,Obelisk,Panama,Undisclosed,2003.0,AFRAMAX TNKR,0000-00-00,Imabari,Japan,2,68806,180.7,0,未命中,False,False,False,False,0,White,High Performance,8.6e-05,2.3e-05,0.000149,2.6e-05,0.000129,3.1e-05,0.000109,15,4,1,72.9,0.1,0.127402,0.070163,0.068255,0.072072,0.068555,0.071758,0.068901,0.071398,155,32.0,0.07014,0.099926,0.4245,0.13301,0.111596,0.1717,3.687706,0.001409,0.012375,0.046986,0.045405,0.048567,0.045652,0.048306,0.045938,0.048006,0.018442,4.5,178.1,4.1,4.01,4.19,4.02,4.17,4.04,4.16,1.0,A,0,0,0,0,0,0.0,0.0,29.91,11.27,7.82,52.0,高可信,D_正常,2.0,simulated_noisy
273258030,9256054.0,Nevskiy Prospect,Russia,Sovcomflot,2003.0,AFRAMAX TNKR,0000-00-00,Daewoo,South Korea,2,26317,180.6,3,高风险,True,False,True,True,1,Grey,Medium Performance,0.000301,0.000104,0.000497,0.000118,0.000441,0.000136,0.000383,23,6,1,72.8,0.2,0.108181,0.061735,0.058828,0.064642,0.059277,0.064156,0.059797,0.0636,181,50.2,0.061674,0.120852,0.4721,0.038698,0.092319,0.0849,3.823315,0.005278,0.056425,0.064024,0.061067,0.066981,0.061524,0.066487,0.062054,0.065922,0.028306,6.21,153.88,4.07,3.91,4.22,3.94,4.19,3.96,4.16,0.796,B,0,0,0,0,0,0.0,0.0,86.58,5.3,76.19,96.97,高可信,A_确认影子,28.0,simulated_noisy
636019358,9410882.0,Kalahari,Liberia,G House Investments,2009.0,LR2 TNKR,0000-00-00,New Times Shipbuilding,China,1,67929,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000131,5e-05,0.000213,5.6e-05,0.00019,6.4e-05,0.000167,11,7,2,79.8,0.1,0.118094,0.077605,0.075593,0.079617,0.075909,0.079286,0.076275,0.078907,93,139.2,0.077582,0.30505,0.4313,0.033293,0.093429,0.0242,3.348373,2.8e-05,0.0,0.028646,0.027392,0.029901,0.027586,0.029691,0.027811,0.029451,0.008169,3.35,124.96,4.07,3.98,4.16,3.99,4.14,4.01,4.12,1.0,A,0,0,0,0,0,0.0,0.0,19.69,12.99,0.0,45.15,高可信,D_正常,22.0,simulated_noisy
613004310,9305568.0,Breeze,Cameroon,Sovcomflot,2005.0,AFRAMAX TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,2,41353,178.6,2,中风险,False,False,True,True,3,Black,Low Performance,0.000216,8.2e-05,0.000349,9.2e-05,0.000312,0.000105,0.000274,23,7,2,267.6,0.1,0.096631,0.072441,0.069943,0.074939,0.070333,0.074525,0.070784,0.074052,144,54.9,0.072403,0.065187,0.3568,0.065456,0.078679,0.1541,1.174481,0.019705,0.25,0.039294,0.037422,0.041166,0.03771,0.040853,0.038045,0.040494,0.018618,4.18,163.85,4.05,3.93,4.17,3.95,4.15,3.97,4.12,0.96,A,0,0,0,0,0,0.0,0.0,84.7,15.22,54.87,100.0,高可信,A_确认影子,9.0,simulated_noisy
632001144,,,,,,,,,,0,11343,75.2,0,未命中,False,False,False,False,0,Unknown,Unknown,0.000346,4.8e-05,0.000643,5.8e-05,0.000533,7.3e-05,0.000424,5,2,1,118.9,0.2,0.115313,0.079398,0.074426,0.084371,0.075183,0.083529,0.076065,0.082569,17,109.7,0.079263,0.08874,0.4176,0.079111,0.096408,0.0609,3.774424,0.000169,0.0,0.022122,0.01942,0.024823,0.019807,0.02434,0.020263,0.023794,0.010043,3.13,163.91,4.02,3.81,4.23,3.84,4.19,3.88,4.15,0.336,C,0,0,0,0,0,0.0,0.0,19.85,11.84,0.0,43.06,中可信,D_正常,11.0,simulated_noisy
215401000,9431381.0,Afra Rossi,Malta,Kaptanoglu Group,2010.0,AFRAMAX TNKR,0000-00-00,Hanjin Subic,Philippines,1,63616,180.7,0,未命中,False,False,False,False,0,White,High Performance,0.000109,3.4e-05,0.000184,3.8e-05,0.000161,4.5e-05,0.000138,9,5,0,70.2,0.1,0.307926,0.064004,0.062102,0.065906,0.0624,0.065592,0.062745,0.065233,46,81.6,0.063979,0.088949,0.4664,0.166373,0.441292,0.1679,2.270538,0.000407,0.000855,0.054734,0.052966,0.056501,0.053242,0.056209,0.053562,0.055874,0.028655,5.07,173.59,3.98,3.88,4.07,3.9,4.06,3.91,4.04,1.0,A,0,0,0,0,0,0.0,0.0,16.34,12.35,0.0,40.55,高可信,D_正常,2.0,simulated_noisy
461000246,9339325.0,Level,Oman,Sovcomflot,2007.0,AFRAMAX TNKR,0000-00-00,Samsung,South Korea,1,61637,180.7,3,高风险,True,False,True,True,0,Not Listed,Not Listed,0.000129,4.5e-05,0.000212,5e-05,0.000188,5.8e-05,0.000163,14,6,1,88.1,0.1,0.107079,0.081065,0.078911,0.08322,0.079249,0.082866,0.079641,0.082459,106,126.8,0.08104,0.08478,0.3834,0.083899,0.112538,0.0658,2.678167,3.1e-05,0.0,0.016093,0.0151,0.017086,0.015251,0.016917,0.015426,0.016725,0.00618,2.17,153.14,3.97,3.89,4.06,3.9,4.04,3.91,4.03,1.0,A,0,0,0,0,0,0.0,0.0,23.53,12.65,0.0,48.32,高可信,C_名单被动,2.0,simulated_noisy
636019833,9249116.0,Elka Athina,Liberia,European Navigation,2005.0,LR2 TNKR (Chem / Product),0000-00-00,Brodosplit,Croatia,2,51007,180.3,0,未命中,False,False,False,False,0,White,High Performance,0.000116,3e-05,0.000202,3.5e-05,0.000175,4.2e-05,0.000147,70,4,0,57.1,0.1,0.172172,0.053477,0.051525,0.055429,0.051829,0.055106,0.052181,0.054735,38,122.9,0.053445,0.083883,0.4318,0.5,0.38621,0.387,0.244071,3.8e-05,0.0,0.077361,0.075042,0.079679,0.075405,0.079297,0.075826,0.078859,0.033465,5.85,155.3,3.96,3.85,4.06,3.87,4.05,3.88,4.02,1.0,A,0,0,0,0,0,0.0,0.0,20.83,1.65,17.6,24.06,高可信,D_正常,8.0,simulated_noisy
461000187,9336426.0,Selva,Oman,Charai Sea Shipping,2007.0,AFRAMAX TNKR,0000-00-00,Tsuneishi Zosen,Japan,1,32802,135.1,2,中风险,False,False,True,True,0,Not Listed,Not Listed,0.00015,3.1e-05,0.000269,3.7e-05,0.000229,4.4e-05,0.000189,7,3,1,176.0,0.1,0.178221,0.0684,0.065669,0.071131,0.066093,0.070677,0.066585,0.070157,98,76.1,0.068352,0.106625,0.4328,0.13802,0.183441,0.2094,2.241378,5.9e-05,0.0,0.043532,0.041324,0.045739,0.041663,0.045369,0.042057,0.044945,0.022954,4.56,161.82,3.95,3.82,4.08,3.84,4.06,3.87,4.03,0.743,B,0,0,0,0,0,0.0,0.0,17.78,9.64,0.0,36.67,高可信,C_名单被动,2.0,simulated_noisy
352005852,9299941.0,Ocean Laureate,Panama,Resilience Ship Management,2005.0,AFRAMAX TNKR,0000-00-00,Koyo Dock,Japan,2,64401,180.6,0,未命中,False,False,False,False,0,White,High Performance,0.000154,6.3e-05,0.000245,7e-05,0.00022,7.9e-05,0.000195,38,8,3,109.4,0.1,0.137871,0.058038,0.056232,0.059843,0.056515,0.059545,0.056842,0.059204,23,83.5,0.058012,0.065848,0.434,0.186844,0.16848,0.1751,1.10479,0.003787,0.022306,0.064625,0.062727,0.066524,0.063024,0.066211,0.063369,0.065852,0.032359,5.94,148.9,3.91,3.81,4.0,3.83,3.99,3.84,3.97,1.0,A,0,0,0,0,0,0.0,0.0,73.26,13.31,47.17,99.35,高可信,B_潜在影子,40.0,simulated_noisy
613511209,9308950.0,Seasons I,Cameroon,Jamuna Shipping,2006.0,LR2 TNKR,0000-00-00,Dalian Shipbuilding Industry Corp,China,2,63787,180.7,2,中风险,False,False,True,True,3,Black,Low Performance,9.3e-05,2.4e-05,0.000161,2.8e-05,0.00014,3.3e-05,0.000118,10,4,0,70.1,0.1,0.157085,0.066105,0.064177,0.068033,0.06448,0.067716,0.064829,0.067351,218,60.8,0.06608,0.136288,0.4577,0.160813,0.232038,0.1298,2.277882,7.7e-05,0.000203,0.044522,0.042922,0.046122,0.043171,0.045857,0.04346,0.045553,0.021273,4.53,173.85,3.87,3.78,3.96,3.79,3.94,3.81,3.93,1.0,A,0,0,0,0,0,0.0,0.0,75.7,18.29,39.85,100.0,高可信,A_确认影子,2.0,simulated_noisy
352005301,9297541.0,Dove,Panama,Plume Shipping,2006.0,AFRAMAX TNKR,0000-00-00,Hyundai Heavy Ind Ulsan Shipyard,South Korea,2,74580,180.7,2,中风险,False,False,True,True,0,White,High Performance,7.9e-05,2.1e-05,0.000138,2.4e-05,0.000119,2.9e-05,0.000101,18,4,0,57.2,0.1,0.077943,0.054649,0.053018,0.05628,0.053273,0.056011,0.053569,0.055703,288,31.0,0.054627,0.043789,0.3197,0.11505,0.052651,0.1104,1.80008,0.001621,0.030318,0.0668,0.065008,0.068592,0.065289,0.068297,0.065615,0.067959,0.034056,5.61,176.81,3.8,3.71,3.88,3.72,3.87,3.74,3.85,1.0,A,0,0,0,0,0,0.0,0.0,60.16,10.0,40.56,79.76,高可信,A_确认影子,15.0,simulated_noisy
